recorded_at_utc,device_id,machine_uptime_ms,boiler_temperature_c,brew_target_c,steam_target_c,active_mode,active_target_c,heater_enabled,heater_active,pump_active,machine_status,fault_code,temperature_raw_c,temperature_filtered_c,prediction_active_target_c,temperature_slope_c_per_s,temperature_acceleration_c_per_s2,baseline_heater_duty,heater_command_duty,commanded_heater_duty_1s,heat_5s,heat_15s,heat_30s,pump_5s,pump_15s,predicted_temperature_5s_c,predicted_temperature_10s_c,predicted_temperature_20s_c,predicted_peak_c,hypothetical_correction_duty,hypothetical_heater_duty,prediction_operating_mode,prediction_run_mode,prediction_usable,prediction_fallback_reason,prediction_model_version,prediction_feature_schema_version,prediction_training_data_hash
2026-07-24T11:03:18.758Z,philcoino-9EA3E4,1118,18.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:20.252Z,philcoino-9EA3E4,2612,18.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:21.252Z,philcoino-9EA3E4,3612,18.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:22.252Z,philcoino-9EA3E4,4612,18.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:23.252Z,philcoino-9EA3E4,5612,18.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:24.252Z,philcoino-9EA3E4,6612,18.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:25.252Z,philcoino-9EA3E4,7612,18.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:26.252Z,philcoino-9EA3E4,8612,18.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:27.252Z,philcoino-9EA3E4,9612,19,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:28.252Z,philcoino-9EA3E4,10612,19.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:29.252Z,philcoino-9EA3E4,11612,19.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:30.252Z,philcoino-9EA3E4,12612,19,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:31.252Z,philcoino-9EA3E4,13612,19.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:32.252Z,philcoino-9EA3E4,14612,20,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:33.252Z,philcoino-9EA3E4,15612,20.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:34.252Z,philcoino-9EA3E4,16612,20.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:35.252Z,philcoino-9EA3E4,17612,21.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:36.252Z,philcoino-9EA3E4,18612,21.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:37.252Z,philcoino-9EA3E4,19612,21.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:38.252Z,philcoino-9EA3E4,20612,22,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:39.252Z,philcoino-9EA3E4,21612,22.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:40.252Z,philcoino-9EA3E4,22612,23.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:41.252Z,philcoino-9EA3E4,23612,23.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:42.252Z,philcoino-9EA3E4,24612,24.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:43.252Z,philcoino-9EA3E4,25612,25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:44.252Z,philcoino-9EA3E4,26612,25.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:45.252Z,philcoino-9EA3E4,27612,26,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:46.252Z,philcoino-9EA3E4,28612,26,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:47.252Z,philcoino-9EA3E4,29612,26.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:48.252Z,philcoino-9EA3E4,30612,27.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:49.252Z,philcoino-9EA3E4,31612,28.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:50.252Z,philcoino-9EA3E4,32612,28.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:51.252Z,philcoino-9EA3E4,33612,29.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:52.252Z,philcoino-9EA3E4,34612,29.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:53.252Z,philcoino-9EA3E4,35612,31,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:54.252Z,philcoino-9EA3E4,36612,31,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:55.252Z,philcoino-9EA3E4,37612,31.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:56.252Z,philcoino-9EA3E4,38612,32.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:57.252Z,philcoino-9EA3E4,39612,33,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:58.252Z,philcoino-9EA3E4,40612,33.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:03:59.252Z,philcoino-9EA3E4,41612,34.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:00.252Z,philcoino-9EA3E4,42612,35.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:01.252Z,philcoino-9EA3E4,43612,35.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:02.252Z,philcoino-9EA3E4,44612,36.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:03.252Z,philcoino-9EA3E4,45612,37.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:04.252Z,philcoino-9EA3E4,46612,37.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:05.252Z,philcoino-9EA3E4,47612,37.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:06.252Z,philcoino-9EA3E4,48612,39,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:07.252Z,philcoino-9EA3E4,49612,39.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:08.252Z,philcoino-9EA3E4,50612,40.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:09.252Z,philcoino-9EA3E4,51612,40.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:10.252Z,philcoino-9EA3E4,52612,41.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:11.252Z,philcoino-9EA3E4,53612,42,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:12.252Z,philcoino-9EA3E4,54612,42.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:13.252Z,philcoino-9EA3E4,55612,43.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:14.252Z,philcoino-9EA3E4,56612,43.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:15.252Z,philcoino-9EA3E4,57612,44.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:16.252Z,philcoino-9EA3E4,58612,45,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:17.252Z,philcoino-9EA3E4,59612,45.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:18.252Z,philcoino-9EA3E4,60612,46.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:19.252Z,philcoino-9EA3E4,61612,47,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:20.252Z,philcoino-9EA3E4,62612,47.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:21.252Z,philcoino-9EA3E4,63612,48,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:22.252Z,philcoino-9EA3E4,64612,48.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:23.252Z,philcoino-9EA3E4,65612,49,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:24.252Z,philcoino-9EA3E4,66612,49.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:25.252Z,philcoino-9EA3E4,67612,50,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:26.252Z,philcoino-9EA3E4,68612,50.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:27.252Z,philcoino-9EA3E4,69612,51.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:28.252Z,philcoino-9EA3E4,70612,52.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:29.252Z,philcoino-9EA3E4,71612,52.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:30.252Z,philcoino-9EA3E4,72612,53,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:31.252Z,philcoino-9EA3E4,73612,54,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:32.252Z,philcoino-9EA3E4,74612,54.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:33.252Z,philcoino-9EA3E4,75612,55.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:34.252Z,philcoino-9EA3E4,76612,55.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:35.252Z,philcoino-9EA3E4,77612,56,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:36.252Z,philcoino-9EA3E4,78612,56.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:37.252Z,philcoino-9EA3E4,79612,56.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:38.252Z,philcoino-9EA3E4,80612,57.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:39.252Z,philcoino-9EA3E4,81612,58.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:40.252Z,philcoino-9EA3E4,82612,58.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:41.252Z,philcoino-9EA3E4,83612,59.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:42.252Z,philcoino-9EA3E4,84612,59.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:43.252Z,philcoino-9EA3E4,85612,60.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:44.252Z,philcoino-9EA3E4,86612,61,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:45.252Z,philcoino-9EA3E4,87612,61.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:46.252Z,philcoino-9EA3E4,88612,62,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:47.252Z,philcoino-9EA3E4,89612,62.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:48.252Z,philcoino-9EA3E4,90612,63.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:49.252Z,philcoino-9EA3E4,91612,63.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:50.252Z,philcoino-9EA3E4,92612,63.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:51.252Z,philcoino-9EA3E4,93612,63.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:52.252Z,philcoino-9EA3E4,94612,64.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:53.252Z,philcoino-9EA3E4,95612,65.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:54.252Z,philcoino-9EA3E4,96612,66,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:55.252Z,philcoino-9EA3E4,97612,66.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:56.252Z,philcoino-9EA3E4,98612,67.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:57.252Z,philcoino-9EA3E4,99612,67.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:58.252Z,philcoino-9EA3E4,100612,68.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:04:59.252Z,philcoino-9EA3E4,101612,68.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:00.252Z,philcoino-9EA3E4,102612,69,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:01.252Z,philcoino-9EA3E4,103612,69.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:02.252Z,philcoino-9EA3E4,104612,70,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:03.252Z,philcoino-9EA3E4,105612,70.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:04.252Z,philcoino-9EA3E4,106612,71.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:05.252Z,philcoino-9EA3E4,107612,71.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:06.252Z,philcoino-9EA3E4,108612,72,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:07.252Z,philcoino-9EA3E4,109612,72.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:08.252Z,philcoino-9EA3E4,110612,73,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:09.252Z,philcoino-9EA3E4,111612,73.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:10.252Z,philcoino-9EA3E4,112612,74.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:11.252Z,philcoino-9EA3E4,113612,74.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:12.252Z,philcoino-9EA3E4,114612,75.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:13.252Z,philcoino-9EA3E4,115612,75.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:14.252Z,philcoino-9EA3E4,116612,76,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:15.252Z,philcoino-9EA3E4,117612,76.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:16.252Z,philcoino-9EA3E4,118612,76.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:17.252Z,philcoino-9EA3E4,119612,76.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:18.252Z,philcoino-9EA3E4,120612,77.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:19.252Z,philcoino-9EA3E4,121612,77.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:20.252Z,philcoino-9EA3E4,122612,77.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:21.252Z,philcoino-9EA3E4,123612,77.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:22.252Z,philcoino-9EA3E4,124612,78,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:23.252Z,philcoino-9EA3E4,125612,78,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:24.252Z,philcoino-9EA3E4,126612,77.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:25.252Z,philcoino-9EA3E4,127612,78.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:26.252Z,philcoino-9EA3E4,128612,78.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:27.252Z,philcoino-9EA3E4,129612,78.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:28.252Z,philcoino-9EA3E4,130612,78.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:29.252Z,philcoino-9EA3E4,131612,78.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:30.252Z,philcoino-9EA3E4,132612,78.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:31.252Z,philcoino-9EA3E4,133612,78.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:32.252Z,philcoino-9EA3E4,134612,78.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:33.252Z,philcoino-9EA3E4,135612,78.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:34.252Z,philcoino-9EA3E4,136612,78.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:35.252Z,philcoino-9EA3E4,137612,78.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:36.252Z,philcoino-9EA3E4,138612,79.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:37.252Z,philcoino-9EA3E4,139612,78.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:38.252Z,philcoino-9EA3E4,140612,79.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:39.252Z,philcoino-9EA3E4,141612,79.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:40.252Z,philcoino-9EA3E4,142612,79.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:41.252Z,philcoino-9EA3E4,143612,80.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:42.252Z,philcoino-9EA3E4,144612,80.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:43.252Z,philcoino-9EA3E4,145612,80.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:44.252Z,philcoino-9EA3E4,146612,81.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:45.252Z,philcoino-9EA3E4,147612,81.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:46.252Z,philcoino-9EA3E4,148612,81.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:47.252Z,philcoino-9EA3E4,149612,81.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:48.252Z,philcoino-9EA3E4,150612,82.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:49.252Z,philcoino-9EA3E4,151612,83,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:50.252Z,philcoino-9EA3E4,152612,83.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:51.252Z,philcoino-9EA3E4,153612,83.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:52.252Z,philcoino-9EA3E4,154612,84.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:53.252Z,philcoino-9EA3E4,155612,84.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:54.252Z,philcoino-9EA3E4,156612,85.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:55.252Z,philcoino-9EA3E4,157612,85.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:56.252Z,philcoino-9EA3E4,158612,85.5,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:57.252Z,philcoino-9EA3E4,159612,86.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:58.252Z,philcoino-9EA3E4,160612,86.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:05:59.252Z,philcoino-9EA3E4,161612,87,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:00.252Z,philcoino-9EA3E4,162612,87.75,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:01.252Z,philcoino-9EA3E4,163612,87.25,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:02.252Z,philcoino-9EA3E4,164612,88,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:03.252Z,philcoino-9EA3E4,165612,88,94,120,brew,94,true,true,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:04.252Z,philcoino-9EA3E4,166612,88.5,94,120,brew,94,true,false,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:05.252Z,philcoino-9EA3E4,167612,88.75,94,120,brew,94,true,false,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:06.252Z,philcoino-9EA3E4,168612,88.5,94,120,brew,94,true,false,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24T11:06:07.252Z,philcoino-9EA3E4,169612,89.25,94,120,brew,94,true,false,false,heating,,,,,,,,,,,,,,,,,,,,,,,,,,,
